source_file,Name,CAS,Clean_Name,CC50_raw,CC50_mM,Cell_line,Method,Mw
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2756027-73-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0121,0.0121,HEK293,MTT,1873.755
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0236,0.0236,A549,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0117,0.0117,HeLa,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.057,0.057,HT29,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.027,0.027,MCF-7,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.015,0.015,HEK293,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0042,0.0042,A549,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-93-5,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.015,0.015,HEK293,MTT,1273.026
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-95-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.093,0.093,A549,MTT,1729.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-95-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.096,0.096,HeLa,MTT,1729.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-95-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.2,0.2,HT29,MTT,1729.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-95-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.2,0.2,MCF-7,MTT,1729.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-95-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.042,0.042,HEK293,MTT,1729.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.1,0.1,A549,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.084,0.084,HeLa,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HT29,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,MCF-7,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HEK293,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.1,0.1,A549,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(benzylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-89-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BENZYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HEK293,MTT,1128.894
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.09,0.09,A549,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.093,0.093,HeLa,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HT29,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,MCF-7,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HEK293,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.1,0.1,A549,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(butylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2751722-87-7,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(BUTYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,>0.2,0.2,HEK293,MTT,1026.843
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0235,0.0235,A549,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.00209,0.00209,HeLa,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0344,0.0344,HT29,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.021,0.021,MCF-7,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0027,0.0027,HEK293,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0014,0.0014,A549,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) bromide",2751722-91-3,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0027,0.0027,HEK293,MTT,1507.623
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.021,0.021,A549,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.005,0.005,HeLa,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0458,0.0458,HT29,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0222,0.0222,MCF-7,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0028,0.0028,HEK293,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0031,0.0031,A549,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-1-oxo-3-phenylpropan-2-yl)-1H-imidazol-3-ium) tris(bis((trifluoromethyl)sulfonyl)imide)",2756027-71-9,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-1-OXO-3-PHENYLPROPAN-2-YL)-1H-IMIDAZOL-3-IUM) TRIS(BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE),0.0028,0.0028,HEK293,MTT,2108.352
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0171,0.0171,A549,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0073,0.0073,HeLa,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.099,0.099,HT29,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.089,0.089,MCF-7,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0097,0.0097,HEK293,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,>0.1,0.1,A549,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)imide",2751722-94-6,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.0097,0.0097,HEK293,MTT,1964.22
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.015,0.015,A549,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0129,0.0129,HeLa,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0168,0.0168,HT29,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0194,0.0194,MCF-7,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.013,0.013,HEK293,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.0053,0.0053,A549,MTT,1363.491
polycharged.csv,"3,3',3''-(benzene-1,3,5-triyltris(methylene))tris(1-((S)-1-(dodecylamino)-3-methyl-1-oxobutan-2-yl)-1H-imidazol-3-ium) bromide",2304968-60-1,3 3 3 -(BENZENE-1 3 5-TRIYLTRIS(METHYLENE))TRIS(1-((S)-1-(DODECYLAMINO)-3-METHYL-1-OXOBUTAN-2-YL)-1H-IMIDAZOL-3-IUM) BROMIDE,0.013,0.013,HEK293,MTT,1363.491
