Material_ID,Material_Raw,Material_Name,Clean_Name,Standard,Material_Type,Heat treatment,Tensile_Strength_MPa,Yield_Strength_MPa,Youngs_Modulus_GPa,Shear_Modulus_GPa,Poisson_Ratio,Density_gcm3,Elongation_percent,Hardness_BHN,Hardness_HV,Notes
E734157F9FBD4939AFF3341432BAEB1A,BS 070M26,070M26,070M26,BS,UNKNOWN,,490,245.0,206.0,80.0,0.3,7.86,20.0,,,Heat-treatment steel
F2EF47866E394D26B4F475D7F3268AC3,BS 080M30,080M30,080M30,BS,UNKNOWN,,550,310.0,206.0,80.0,0.3,7.86,18.0,,,Heat-treatment steel
2865648283A7480CA34BD5B0EC5D8785,BS 080M36,080M36,080M36,BS,UNKNOWN,,625,370.0,206.0,80.0,0.3,7.86,16.0,,,Heat-treatment steel
AE1BF9864AEA43DABAE352F9F30A1E94,BS 080A35,080A35,080A35,BS,UNKNOWN,,625,370.0,206.0,80.0,0.3,7.86,16.0,,,Hardening steel
01EBF32EDED24F6D9DCB9E123851857B,BS 080M40,080M40,080M40,BS,UNKNOWN,,625,355.0,206.0,80.0,0.3,7.86,16.0,,,Heat-treatment steel
DE550B472460410299C1E22E9A83DB1D,BS 080M46,080M46,080M46,BS,UNKNOWN,,625,340.0,206.0,80.0,0.3,7.86,16.0,,180.0,Heat-treatment steel
14F96F25166A42439BF253A0A93F9800,BS 060A47,060A47,060A47,BS,UNKNOWN,,700,400.0,206.0,80.0,0.3,7.86,14.0,,,Hardening steel
1B7045AE71C94EE2B973B0A0ADA74EE6,BS 080M50,080M50,080M50,BS,UNKNOWN,,625,360.0,206.0,80.0,0.3,7.86,15.0,,,Heat-treatment steel
2B20E451315B4505A031289E09F6FD98,BS 060A57,060A57,060A57,BS,UNKNOWN,,775,450.0,206.0,80.0,0.3,7.86,14.0,,,Hardening steel
293F1DF9DBA846C5BB5383CDD2A4F051,BS 070M55,070M55,070M55,BS,UNKNOWN,,775,450.0,206.0,80.0,0.3,7.86,14.0,,,Heat-treatment steel
5A4FCD16440844BCAA6F86F6F2ED5CE8,BS 150M19,150M19,150M19,BS,UNKNOWN,,550,325.0,206.0,80.0,0.3,7.86,18.0,,,Heat-treatment steel
81E6CA9AA5EA4282A2C35356AA77190F,BS 251A58,251A58,251A58,BS,UNKNOWN,heat treated,1300,1100.0,206.0,80.0,0.3,7.86,6.0,,,Spring steel
38BA4687674943F88E69AADF4B11C03A,BS 530A36,530A36,530A36,BS,UNKNOWN,,700,510.0,206.0,80.0,0.3,7.86,17.0,,230.0,Heat-treatment steel
A573913C110948EEB6A81946B4922E5D,BS 530M40,530M40,530M40,BS,UNKNOWN,heat treated,775,570.0,206.0,80.0,0.3,7.86,15.0,,,Heat-treatment hardening steel
BC178276A1D54F8EA3B4617E9D08F77C,BS 530M40,530M40,530M40,BS,UNKNOWN,face hardened,850,665.0,206.0,80.0,0.3,7.86,13.0,,610.0,Heat-treatment hardening steel
04BED8AD04184C4BA75D239F030C4665,BS 525A60,525A60,525A60,BS,UNKNOWN,heat treated,1380,1180.0,206.0,80.0,0.3,7.86,6.0,,,Spring steel
4AE1DD81FC064300B3EC6A0C4AB9A93D,BS 708A25,708A25,708A25,BS,UNKNOWN,,850,665.0,206.0,80.0,0.3,7.86,13.0,,,Heat-treatment steel
23D76C96B0EE4AD68298AFAF51A8E4B4,BS 708A37,708A37,708A37,BS,UNKNOWN,,850,665.0,206.0,80.0,0.3,7.86,13.0,,,Heat-treatment steel
456E757EF05D47D4A15AA19E2000A21D,BS 708M40,708M40,708M40,BS,UNKNOWN,heat treated,850,665.0,206.0,80.0,0.3,7.86,13.0,,,Heat-treatment hardening steel
1012817F644D41CFB9913D6830C79CEA,BS 708M40,708M40,708M40,BS,UNKNOWN,face hardened,925,740.0,206.0,80.0,0.3,7.86,12.0,,610.0,Heat-treatment hardening steel
8D4AADB71DE54BA1B321B6976432F2D4,BS 735A51,735A51,735A51,BS,UNKNOWN,heat treated,1370,1180.0,206.0,80.0,0.3,7.86,6.0,,,Spring steel
6FEC26ACDFAB4904AE30C09EF84E4C8E,BS 905M39,905M39,905M39,BS,UNKNOWN,nitrided,775,570.0,206.0,80.0,0.3,7.86,15.0,,720.0,Nitrided steel
0F9770F3EA654AD384F5041C9D10373D,BS 722M22,722M22,722M22,BS,UNKNOWN,,850,665.0,206.0,80.0,0.3,7.86,13.0,,,Heat-treatment steel
EDED3AECAEF7435C8F87718F355C13C4,BS 722M24,722M24,722M24,BS,UNKNOWN,nitrided,850,685.0,206.0,80.0,0.3,7.86,13.0,,720.0,Nitrided steel
07747B01E7EA411FA26300F4511B9D2B,BS 817M40,817M40,817M40,BS,UNKNOWN,heat treated,1075,925.0,206.0,80.0,0.3,7.86,11.0,,,Heat-treatment steel
ABD4A0740F21403FAC2247080232062C,BS 403S17,403S17,403S17,BS,UNKNOWN,,420,245.0,206.0,80.0,0.3,7.86,20.0,,,Heat-resisting stainless steel
C13F709B439946F98FA84910E588F615,BS 410S21,410S21,410S21,BS,UNKNOWN,,550,340.0,206.0,80.0,0.3,7.86,15.0,,,Stainless steel
BF4AE013B68C4138A3132DCCF768DA22,BS 420S37,420S37,420S37,BS,UNKNOWN,,700,490.0,206.0,80.0,0.3,7.86,11.0,,,Stainless steel
22EA81A0B1904D9CA5207F4733E87A14,BS 430S17,430S17,430S17,BS,UNKNOWN,,430,245.0,206.0,80.0,0.3,7.86,20.0,,,Stainless steel
A70E929E35A4473F886D61E2373D5331,BS 401S45,401S45,401S45,BS,UNKNOWN,,900,685.0,206.0,80.0,0.3,7.86,14.0,,240.0,Heat-resistant steel
7286C586786C46C1BB6AF87F846A700F,BS 431S29,431S29,431S29,BS,UNKNOWN,,850,635.0,206.0,80.0,0.3,7.86,11.0,,,Stainless steel
42AFC27D7763421DA2513E58C7948D3E,BS 304S15,304S15,304S15,BS,UNKNOWN,,480,195.0,206.0,80.0,0.3,7.86,40.0,,,Stainless steel
DE04F22800C443C580B4D2158A0B4DB0,BS 303S31,303S31,303S31,BS,UNKNOWN,,510,190.0,206.0,80.0,0.3,7.86,40.0,,,Stainless steel
72B583C497E74CAF8165DC5D1B1812ED,BS 321S31,321S31,321S31,BS,UNKNOWN,,490,195.0,206.0,80.0,0.3,7.86,40.0,,,Stainless steel
0D90EDA85A5F4EB08749068A009B58BB,BS 304S11,304S11,304S11,BS,UNKNOWN,,480,180.0,206.0,80.0,0.3,7.86,40.0,,,Stainless steel
5A8104E593A84702AAF43A589C484DD1,BS 310S31,310S31,310S31,BS,UNKNOWN,,510,205.0,206.0,80.0,0.3,7.86,40.0,,,Heat-resistant steel
A796DA2908F54745921497E0D127941E,BS 316S11,316S11,316S11,BS,UNKNOWN,,490,190.0,206.0,80.0,0.3,7.86,40.0,,,Heat-resisting stainless steel
CBDE813232064B41997A3C2F745A9455,BS 316S31,316S31,316S31,BS,UNKNOWN,,510,205.0,206.0,80.0,0.3,7.86,40.0,,,Stainless steel
4680262FEB4A4FC8A8C3CB694A3ACD13,BS 349S54,349S54,349S54,BS,UNKNOWN,,950,580.0,206.0,80.0,0.3,7.86,8.0,,,Heat-resistant steel
86F6C89E0E6C460896C217BD13D227F2,Grey cast iron,GREY CAST IRON,GREY CAST IRON,BS,CAST_IRON,,150,150.0,85.0,34.0,0.25,7.16,,,190.0,Grey cast iron
3D9E7890661246A4B0695F57B5B0E928,Grey cast iron,GREY CAST IRON,GREY CAST IRON,BS,CAST_IRON,,200,200.0,85.0,34.0,0.25,7.16,,,210.0,Grey cast iron
8C25BAE9266745C9A6C346BF8A7FEAB2,Grey cast iron,GREY CAST IRON,GREY CAST IRON,BS,CAST_IRON,,250,250.0,85.0,34.0,0.25,7.16,,,230.0,Grey cast iron
6424907FA7D5403B8939E9E41E463036,Grey cast iron,GREY CAST IRON,GREY CAST IRON,BS,CAST_IRON,,300,300.0,85.0,34.0,0.25,7.16,,,250.0,Grey cast iron
C18AF1D1F41147888EFD60CB0062549F,Grey cast iron,GREY CAST IRON,GREY CAST IRON,BS,CAST_IRON,,350,350.0,85.0,34.0,0.25,7.16,,,260.0,Grey cast iron
C2B99A98DD704343B6D8B20DD446509E,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,BS,NODULAR_CAST_IRON,,500,320.0,169.0,70.0,0.2,7.16,,,180.0,Nodular cast iron
26E4DB40EA2748799C24FEA7B75859F9,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,BS,NODULAR_CAST_IRON,,600,370.0,169.0,70.0,0.2,7.16,,,210.0,Nodular cast iron
90A3EBB6F59C44CBB60C1A37A84AF0F0,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,BS,NODULAR_CAST_IRON,,700,420.0,169.0,70.0,0.2,7.16,,,230.0,Nodular cast iron
AFADC0227D134D729262951DB0321342,Nodular cast iron,NODULAR CAST IRON,NODULAR CAST IRON,BS,NODULAR_CAST_IRON,,800,480.0,169.0,70.0,0.2,7.16,,,240.0,Nodular cast iron
317662996418427C88ADEEFBC7918FB6,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,BS,MALLEABLE_CAST_IRON,,400,180.0,160.0,64.0,0.27,7.16,4.0,,220.0,Malleable cast iron
A7AF53FD316149678711552C14012834,Malleable cast iron,MALLEABLE CAST IRON,MALLEABLE CAST IRON,BS,MALLEABLE_CAST_IRON,,500,260.0,160.0,64.0,0.27,7.16,4.0,,230.0,Malleable cast iron
D7661E1A858C4AB6B0066BB624C7D3FD,CSN 10370,CSN 10370,CSN 10370,CSN,STEEL,,350,200.0,206.0,80.0,0.3,7.86,,,,Structural steel
752BBEB335E749FB934A6538F7B65D41,CSN 11110,CSN 11110,CSN 11110,CSN,STEEL,,400,226.0,206.0,80.0,0.3,7.86,24.0,,,Free-cutting steel
BABA28E25972478490DECA95179DBB2D,CSN 11110,CSN 11110,CSN 11110,CSN,STEEL,normalized,471,373.0,206.0,80.0,0.3,7.86,8.0,,,Free-cutting steel
3A16734656314656A39D15FB6C5ACB13,CSN 11120,CSN 11120,CSN 11120,CSN,STEEL,,400,255.0,206.0,80.0,0.3,7.86,22.0,,,Free-cutting steel
370F0432806344DCBBA8BB75DDCC91F4,CSN 11140,CSN 11140,CSN 11140,CSN,STEEL,normalized,660,520.0,206.0,80.0,0.3,7.86,6.0,,,Free-cutting steel
1D63EED662084277BD79644AD7C7B12B,CSN 11301,CSN 11301,CSN 11301,CSN,STEEL,,280,200.0,206.0,80.0,0.3,7.86,31.0,,,Free-drawing steel
854EF13992D046A9ADD93B0D1D4DAA46,CSN 11305,CSN 11305,CSN 11305,CSN,STEEL,,290,215.0,206.0,80.0,0.3,7.86,36.0,,,Free-drawing steel
B4D9F92FAFC2476A8EDC9AE6BF5E440E,CSN 11321,CSN 11321,CSN 11321,CSN,STEEL,,280,200.0,206.0,80.0,0.3,7.86,29.0,,,Free-drawing steel
6D78A3206DDC4526AF8DB6258EBC29E9,CSN 11343,CSN 11343,CSN 11343,CSN,STEEL,,330,195.0,206.0,80.0,0.3,7.86,30.0,,,Structural steel
4D6AEBE5539340DCA0795CE8F15B4292,CSN 11353,CSN 11353,CSN 11353,CSN,STEEL,,340,225.0,206.0,80.0,0.3,7.86,24.0,,,Structural steel
DB5C76F007DF477C87371EF0C52CCB00,CSN 11368,CSN 11368,CSN 11368,CSN,STEEL,,350,225.0,206.0,80.0,0.3,7.86,26.0,,,Heat-resistant steel
00CEC88C0A774F8081254D2E4486EA9E,CSN 11373,CSN 11373,CSN 11373,CSN,STEEL,,340,225.0,206.0,80.0,0.3,7.86,26.0,,,Structural steel
08CBB25EDC544416A785BE74DE6D4235,CSN 11378,CSN 11378,CSN 11378,CSN,STEEL,,360,235.0,206.0,80.0,0.3,7.86,26.0,,,Structural steel
32EA85DB37E649CAA3012421660FC314,CSN 11418,CSN 11418,CSN 11418,CSN,STEEL,,410,255.0,206.0,80.0,0.3,7.86,24.0,,,Heat-resistant steel
18A1DDA397B94D398194A0D2424BD3C6,CSN 11423,CSN 11423,CSN 11423,CSN,STEEL,,420,240.0,206.0,80.0,0.3,7.86,22.0,,,Structural steel
AC927F8962CD4EA499C12C53270479AB,CSN 11448,CSN 11448,CSN 11448,CSN,STEEL,,430,285.0,206.0,80.0,0.3,7.86,22.0,,,Structural steel
E1915739E73B425284DA612D17D919EC,CSN 11453,CSN 11453,CSN 11453,CSN,STEEL,,440,265.0,206.0,80.0,0.3,7.86,20.0,,,Structural steel
F2F3E05E6BC5493C8B7A09BF552AE71D,CSN 11500,CSN 11500,CSN 11500,CSN,STEEL,,490,265.0,206.0,80.0,0.3,7.86,19.0,,141.0,Structural steel
3207F3443BC944D6A71BE094218A32EE,CSN 11503,CSN 11503,CSN 11503,CSN,STEEL,,490,340.0,206.0,80.0,0.3,7.86,22.0,,,Structural steel
2DD5A71625024C9E96FA482F6A23CE4A,CSN 11523,CSN 11523,CSN 11523,CSN,STEEL,normalized,510,345.0,206.0,80.0,0.3,7.86,23.0,,,Structural steel
16EB035812B44324BCD673AC0E1C3F0A,CSN 11600,CSN 11600,CSN 11600,CSN,STEEL,,590,315.0,206.0,80.0,0.3,7.86,14.0,,169.0,Structural steel
7C15C7F066F94306893EFA9BB9360CA1,CSN 11600,CSN 11600,CSN 11600,CSN,STEEL,face hardened,590,315.0,206.0,80.0,0.3,7.86,14.0,,610.0,Structural steel
B3589CC8EF9A441AA52E0118F2DDC630,CSN 11700,CSN 11700,CSN 11700,CSN,STEEL,,686,355.0,206.0,80.0,0.3,7.86,11.0,,197.0,Structural steel
3C0A46967BE1471E9C80154AA48E323C,CSN 11700,CSN 11700,CSN 11700,CSN,STEEL,face hardened,686,355.0,206.0,80.0,0.3,7.86,11.0,,610.0,Structural steel
9802A02A30884E78BFE92B588959CCD3,CSN 12010,CSN 12010,CSN 12010,CSN,STEEL,case-hardened,490,325.0,206.0,80.0,0.3,7.86,16.0,,771.0,Case-hardening steel
7FBE7CDD68BD4827BE6CB8E1242E336D,CSN 12020,CSN 12020,CSN 12020,CSN,STEEL,,550,350.0,206.0,80.0,0.3,7.86,12.0,,,Case-hardening steel
682A45A3B8F840F69DC62C751EEBA74F,CSN 12020,CSN 12020,CSN 12020,CSN,STEEL,case-hardened,490,295.0,206.0,80.0,0.3,7.86,12.0,,771.0,Case-hardening steel
04DC15FE834F403D9D4CF400B2D09294,CSN 12024,CSN 12024,CSN 12024,CSN,STEEL,,480,300.0,206.0,80.0,0.3,7.86,22.0,,,Heat-treatment steel
05829745D8D44E28A0C19EEBB50A33AF,CSN 12030,CSN 12030,CSN 12030,CSN,STEEL,,500,320.0,206.0,80.0,0.3,7.86,21.0,,,Heat-treatment steel
8B858F398EFF4ECCBC07DCE18D567060,CSN 12031,CSN 12031,CSN 12031,CSN,STEEL,,550,350.0,206.0,80.0,0.3,7.86,20.0,,,Heat-treatment steel
A875E1D07AA34B14A63AE63EE1C07479,CSN 12040,CSN 12040,CSN 12040,CSN,STEEL,,600,370.0,206.0,80.0,0.3,7.86,19.0,,,Heat-treatment steel
B9CF9E072CAE4A9487D66ADFDECC59F8,CSN 12041,CSN 12041,CSN 12041,CSN,STEEL,,630,400.0,206.0,80.0,0.3,7.86,18.0,,,Heat-treatment hardening steel
200B37DE443445FAA4388F72DDD0A838,CSN 12050,CSN 12050,CSN 12050,CSN,STEEL,normalized,530,305.0,206.0,80.0,0.3,7.86,18.0,,152.0,Heat-treatment hardening steel
EB9664C296164812BE5308AEF71BD443,CSN 12050,CSN 12050,CSN 12050,CSN,STEEL,heat treated,640,390.0,206.0,80.0,0.3,7.86,18.0,,192.0,Heat-treatment hardening steel
5134A9086DDC4CA58CB62F1DDB69161A,CSN 12051,CSN 12051,CSN 12051,CSN,STEEL,,690,440.0,206.0,80.0,0.3,7.86,15.0,,,Heat-treatment hardening steel
3A9F4DBCD4514504AAD429A3951186AB,CSN 12060,CSN 12060,CSN 12060,CSN,STEEL,,750,480.0,206.0,80.0,0.3,7.86,14.0,,,Heat-treatment steel
DA7DBCE9D78943369999A9D9F4E67B77,CSN 12061,CSN 12061,CSN 12061,CSN,STEEL,heat treated,800,500.0,206.0,80.0,0.3,7.86,13.0,,220.0,Heat-treatment steel
1E85BE23A7F24714B2D73874CEAB59BF,CSN 12071,CSN 12071,CSN 12071,CSN,STEEL,heat treated,1770,1470.0,206.0,80.0,0.3,7.86,2.0,,606.0,Spring steel
E518BE37B85441789E82A00D5E8D8CFA,CSN 13030,CSN 13030,CSN 13030,CSN,STEEL,,460,285.0,206.0,80.0,0.3,7.86,21.0,,,Heat-resistant steel
D4C62B03381F496290BC3D4AF3FA6BF4,CSN 13141,CSN 13141,CSN 13141,CSN,STEEL,,690,490.0,206.0,80.0,0.3,7.86,15.0,,,Heat-treatment steel
2C6905335F7A41FEB4E74FC6BF9E8F48,CSN 13180,CSN 13180,CSN 13180,CSN,STEEL,heat treated,1570,1320.0,206.0,80.0,0.3,7.86,5.0,,492.0,Spring steel
384DA5B37A2749CD914FDD72C3B2F35F,CSN 13220,CSN 13220,CSN 13220,CSN,STEEL,normalized,670,430.0,206.0,80.0,0.3,7.86,20.0,,,Heat - treating weldable steel
06F490BB8D244A5BA8F3895B7F1377BC,CSN 13221,CSN 13221,CSN 13221,CSN,STEEL,normalized,680,440.0,206.0,80.0,0.3,7.86,20.0,,,Heat - treating weldable steel
1029CA87EA944C6AA950206A5C7563C7,CSN 13240,CSN 13240,CSN 13240,CSN,STEEL,,780,540.0,206.0,80.0,0.3,7.86,14.0,,239.0,Heat-treatment steel
7B332A55B6D3414FB534A85C951B3571,CSN 13242,CSN 13242,CSN 13242,CSN,STEEL,,880,685.0,206.0,80.0,0.3,7.86,12.0,,,Heat-treatment steel
0BC41A8309794912B659CC7B6DB9C709,CSN 13251,CSN 13251,CSN 13251,CSN,STEEL,heat treated,1270,1080.0,206.0,80.0,0.3,7.86,6.0,,,Spring steel
5ABC833B24BA48ABA0780E851E4536FB,CSN 13270,CSN 13270,CSN 13270,CSN,STEEL,heat treated,1420,1210.0,206.0,80.0,0.3,7.86,6.0,,451.0,Spring steel
DFC06C81A4C14137BDAA705AC21AB8E0,CSN 14120,CSN 14120,CSN 14120,CSN,STEEL,,588,343.0,206.0,80.0,0.3,7.86,14.0,,,Case-hardening steel
AD915B0D96FC47478B9EBB7085F047D7,CSN 14140,CSN 14140,CSN 14140,CSN,STEEL,heat treated,883,637.0,206.0,80.0,0.3,7.86,12.0,,277.0,Heat-treatment carbonitriding hardening steel
83FA2F0623674B699D2282545F792329,CSN 14140,CSN 14140,CSN 14140,CSN,STEEL,face hardened,932,785.0,206.0,80.0,0.3,7.86,12.0,,610.0,Heat-treatment carbonitriding hardening steel
EB8F03A50031447BAB40882262C24B09,CSN 14140,CSN 14140,CSN 14140,CSN,STEEL,nitro-case-hard.,1716,1373.0,206.0,80.0,0.3,7.86,12.0,,630.0,Heat-treatment carbonitriding hardening steel
6A660927ED404768A5CD2847FF82AB6F,CSN 14141,CSN 14141,CSN 14141,CSN,STEEL,,883,687.0,206.0,80.0,0.3,7.86,11.0,,,Heat-treatment steel
E8B880AB764A4F9D8A638EC807F113F0,CSN 14146,CSN 14146,CSN 14146,CSN,STEEL,,932,785.0,206.0,80.0,0.3,7.86,12.0,,,Heat-treatment steel
BAEA4E2EBC1F4D75920461C87C729C6A,CSN 14148,CSN 14148,CSN 14148,CSN,STEEL,,657,490.0,206.0,80.0,0.3,7.86,17.0,,,Heat-treatment hardening steel
5C14EF8D49D24D1FBC3C6C684948763C,CSN 14220,CSN 14220,CSN 14220,CSN,STEEL,,900,680.0,206.0,80.0,0.3,7.86,10.0,,,Case-hardening steel
EF74302A92834C2682E6CFCB4C5FDF03,CSN 14220,CSN 14220,CSN 14220,CSN,STEEL,case-hardened,785,588.0,206.0,80.0,0.3,7.86,10.0,,800.0,Case-hardening steel
C90C788C805D4147ABFD370456925229,CSN 14221,CSN 14221,CSN 14221,CSN,STEEL,,981,686.0,206.0,80.0,0.3,7.86,8.0,,,Case-hardening steel
2A545C9ECB71499E8386FDC34C6C2DE2,CSN 14223,CSN 14223,CSN 14223,CSN,STEEL,case-hardened,883,687.0,206.0,80.0,0.3,7.86,,,670.0,Case-hardening steel
8141DB0C951D4A0A926D524A0334C2C0,CSN 14230,CSN 14230,CSN 14230,CSN,STEEL,case-hardened,981,794.0,206.0,80.0,0.3,7.86,,,670.0,Case-hardening steel
38D673E274C24473B1C276B309AE3056,CSN 14260,CSN 14260,CSN 14260,CSN,STEEL,heat treated,1370,1175.0,206.0,80.0,0.3,7.86,7.0,,463.0,Spring steel
9AFF196AE4324ED3912DA059A8E3215D,CSN 14262,CSN 14262,CSN 14262,CSN,STEEL,heat treated,1470,1275.0,206.0,80.0,0.3,7.86,6.0,,465.0,Spring steel
292F060254C4455F875D0F0B90640D86,CSN 15020,CSN 15020,CSN 15020,CSN,STEEL,,440,265.0,206.0,80.0,0.3,7.86,24.0,,,Heat-resistant steel
C7CE2826803E4C408128F4F6BB7BAE40,CSN 15121,CSN 15121,CSN 15121,CSN,STEEL,,430,295.0,206.0,80.0,0.3,7.86,20.0,,,Heat-resistant steel
FF2A4783912E442A8318F7AE266B8874,CSN 15127,CSN 15127,CSN 15127,CSN,STEEL,,470,345.0,206.0,80.0,0.3,7.86,22.0,,,Structural steel
0D323F4BEB9E4948AA9E7D79F842808A,CSN 15130,CSN 15130,CSN 15130,CSN,STEEL,,690,490.0,206.0,80.0,0.3,7.86,15.0,,,Heat-treatment steel
34702A70056143E78F52B5D87038ABE9,CSN 15131,CSN 15131,CSN 15131,CSN,STEEL,,930,735.0,206.0,80.0,0.3,7.86,11.0,,,Heat-treatment steel
570E0AEA3F4C43B1940F45F657B5F587,CSN 15141,CSN 15141,CSN 15141,CSN,STEEL,,880,665.0,206.0,80.0,0.3,7.86,12.0,,,Heat-treatment steel
1E6C35A6DEDF4DF8B9FAB70A0343BD86,CSN 15142,CSN 15142,CSN 15142,CSN,STEEL,,1000,750.0,206.0,80.0,0.3,7.86,11.0,,,Heat-treatment hardening steel
A74A248857C247619ED42FB0899EE115,CSN 15217,CSN 15217,CSN 15217,CSN,STEEL,,470,345.0,206.0,80.0,0.3,7.86,22.0,,,Structural steel
57D8B085DC9D4CAB8FDBF53EAB7EE4C6,CSN 15222,CSN 15222,CSN 15222,CSN,STEEL,normalized,690,490.0,206.0,80.0,0.3,7.86,16.0,,,High strength weldable steel
8BE78BB91D31425A9FA6DCA4E7E8080C,CSN 15230,CSN 15230,CSN 15230,CSN,STEEL,heat treated,1000,850.0,206.0,80.0,0.3,7.86,,,,Heat-treatment nitrided steel
F1863159D961412D983261D160296842,CSN 15230,CSN 15230,CSN 15230,CSN,STEEL,Heat-treatment nitrided steel,780,635.0,206.0,80.0,0.3,7.86,,,720.0,Heat-treatment nitrided steel
F0C2CEDE8F094078927E546F496F91A4,CSN 15241,CSN 15241,CSN 15241,CSN,STEEL,heat treated,1177,981.0,206.0,80.0,0.3,7.86,,,379.0,Heat-treatment hardening steel
40AFCA2B21F74E238846D31A3326E63F,CSN 15241,CSN 15241,CSN 15241,CSN,STEEL,heat treated,1716,1373.0,206.0,80.0,0.3,7.86,,,540.0,Heat-treatment hardening steel
693D02403B4E4CF7B78F7331181A6B60,CSN 15241,CSN 15241,CSN 15241,CSN,STEEL,face hardened,1177,981.0,206.0,80.0,0.3,7.86,,,610.0,Heat-treatment hardening steel
D2C13AF6C2DF4DF09981877790E98045,CSN 15260,CSN 15260,CSN 15260,CSN,STEEL,,900,700.0,206.0,80.0,0.3,7.86,11.0,,,Hardening steel
37BF4E537333483F92F99B14D39A7E6D,CSN 15313,CSN 15313,CSN 15313,CSN,STEEL,,480,265.0,206.0,80.0,0.3,7.86,18.0,,,Heat-resistant steel
6FF182E35B814CEC8BDE2069BD38D096,CSN 15330,CSN 15330,CSN 15330,CSN,STEEL,Heat-treatment nitrided steel,834,637.0,206.0,80.0,0.3,7.86,,,720.0,Heat-treatment nitrided steel
0DE715941D354FB5AA7CC63F4F6925E5,CSN 15340,CSN 15340,CSN 15340,CSN,STEEL,,981,785.0,206.0,80.0,0.3,7.86,12.0,,,Nitrided steel
DA5EBAD9FB5645E3968B6D345277EB50,CSN 15432,CSN 15432,CSN 15432,CSN,STEEL,,690,490.0,206.0,80.0,0.3,7.86,18.0,,,Heat-treatment nitrided steel
25838820E91047819DDE322E300D32D8,CSN 16220,CSN 16220,CSN 16220,CSN,STEEL,case-hardened,883,637.0,206.0,80.0,0.3,7.86,12.0,,771.0,Case-hardening steel
B32C6452023E4F60A7F3F21FE4664206,CSN 16223,CSN 16223,CSN 16223,CSN,STEEL,,835,590.0,206.0,80.0,0.3,7.86,12.0,,,Case-hardening steel
C61ABE047B114D0D8DC8F78CB713DFA9,CSN 16321,CSN 16321,CSN 16321,CSN,STEEL,,880,635.0,206.0,80.0,0.3,7.86,9.0,,,Case-hardening steel
D373ABC2B07F40E9B03246966AB4C9F5,CSN 16326,CSN 16326,CSN 16326,CSN,STEEL,,1080,785.0,206.0,80.0,0.3,7.86,8.0,,,Case-hardening steel
0829A7D8687C408AA22C10EC4B8E5727,CSN 16329,CSN 16329,CSN 16329,CSN,STEEL,,440,285.0,206.0,80.0,0.3,7.86,24.0,,,Structural steel
28501D72F4DC4A9FA1CB4A6F868B78D8,CSN 16343,CSN 16343,CSN 16343,CSN,STEEL,,1100,900.0,206.0,80.0,0.3,7.86,10.0,,,Heat-treatment steel
6DCF6963342F4600B9EA0778F7D9F809,CSN 16420,CSN 16420,CSN 16420,CSN,STEEL,case-hardened,932,785.0,206.0,80.0,0.3,7.86,10.0,,727.0,Case-hardening steel
75C66ECB2FBC43C581BD39A867852B5F,CSN 16430,CSN 16430,CSN 16430,CSN,STEEL,heat treated,1080,880.0,206.0,80.0,0.3,7.86,10.0,,,Heat-treatment steel
AEB126458B7E4A61A1AEDDED8287AE65,CSN 16527,CSN 16527,CSN 16527,CSN,STEEL,,590,390.0,206.0,80.0,0.3,7.86,20.0,,,Structural steel
6BBE0D49855541AEABB5DCB24939F4EB,CSN 16640,CSN 16640,CSN 16640,CSN,STEEL,heat treated,1569,1275.0,206.0,80.0,0.3,7.86,,,510.0,Heat-treatment steel
B7A8C8390B3446D6A44E1AFE4BEDF66E,CSN 17020,CSN 17020,CSN 17020,CSN,STEEL,normalized,441,245.0,206.0,80.0,0.3,7.86,21.0,,,Stainless steel
C7FBE24001EC4209A1028D335F31F2B2,CSN 17021,CSN 17021,CSN 17021,CSN,STEEL,normalized,590,415.0,206.0,80.0,0.3,7.86,20.0,,,Stainless steel
C4CAD1DBCF6D41F7859386FCFC2D17BF,CSN 17022,CSN 17022,CSN 17022,CSN,STEEL,normalized,690,455.0,206.0,80.0,0.3,7.86,15.0,,,Stainless steel
16F3B2BFC6284AD0BC47B86D40F8EB3D,CSN 17023,CSN 17023,CSN 17023,CSN,STEEL,normalized,740,495.0,206.0,80.0,0.3,7.86,14.0,,,Stainless steel
3B3FC581B8A14EA19DD114CE4AC8BED0,CSN 17040,CSN 17040,CSN 17040,CSN,STEEL,normalized,440,265.0,206.0,80.0,0.3,7.86,18.0,,,Stainless steel
77A679AFD6E843988578CE612F90F4F1,CSN 17041,CSN 17041,CSN 17041,CSN,STEEL,normalized,440,295.0,206.0,80.0,0.3,7.86,20.0,,,Stainless steel
53C1804272C5409283766ED247812947,CSN 17113,CSN 17113,CSN 17113,CSN,STEEL,normalized,441,245.0,206.0,80.0,0.3,7.86,20.0,,,Heat-resistant steel
A5027A557A2C48D1B67070321B943812,CSN 17115,CSN 17115,CSN 17115,CSN,STEEL,normalized,930,685.0,206.0,80.0,0.3,7.86,10.0,,,Heat-resistant steel
