Canonical_SMILES,MolWt,LogP,TPSA,HBD,HBA,AromaticRings,biocompatibility_label
CCCCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.5048013846997128,1.2500807560935698,0.22595468303556024,-0.6047500590104136,0.7034482494678072,0.7349902579347499,0.0
CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,0.42094175639913645,0.5956150636967776,-0.714054871893813,-0.6047500590104136,-0.23150492099684372,0.7349902579347499,0.0
CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],1.4920371090339024,2.638753268270136,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,1.9321100404758051,3.533194009785581,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,1.6903642786940045,1.7791039693511035,1.0571729223419886,0.09383066194674344,0.7034482494678072,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,1.7954678417073127,0.7935182387127405,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCCCC)c2)cc1.[I-].[I-],-0.10932047436282526,0.20751866915380832,-0.47132862842691015,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccc(C=NO)cc1.[Br-],-0.022173049220688586,0.43316909345036,-0.6744495742123482,0.09383066194674344,-0.8548070346399443,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],-0.05565258230581326,0.8396920668499426,-0.01496384974878611,0.09383066194674344,-0.23150492099684372,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.O=C([O-])c1ccccc1O,-0.2721023605632437,0.2487314952911533,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.44027941166132134,0.2487314952911533,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],1.3774863323112982,2.586179532791125,-0.781104504483181,-0.6047500590104136,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.Cl[Cu-2](Cl)(Cl)Cl,0.11333033844387795,1.045713245138399,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.Cl[Ag-]Cl,0.49686754122818994,0.9775907414866755,0.42792526747755333,-0.6047500590104136,0.39179719264625684,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.26073695007757125,0.10666643802250522,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],-0.4289140011756489,0.10666643802250522,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],1.92886386131578,2.6697004712216277,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.8757937505026883,2.5859218184015234,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.822723639689597,2.502143165581418,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.7696535288765052,2.418364512761314,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.7165834180634134,2.334585859941209,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.6635133072503225,2.2508072071211043,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.6104431964372308,2.1670285543010004,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.557373085624139,2.0832499014808956,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.5043029748110472,1.9994712486607908,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],1.4512328639979557,1.9156925958406863,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCCCn1cc[n+](CCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.16712686697110102,2.037978073707303,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.F[B-](F)(F)F,0.1410212303695233,1.115360558928607,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.[Br-],2.6450247086601353,2.191210754525415,-0.6397743965742192,-0.6047500590104136,0.08014613582470656,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],2.6677555296314797,1.9070806399881202,-0.47773778448324683,-0.6047500590104136,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccn(C)c2)[n+]2ccn(C)c2)c1.[Br-].[Br-],2.5388844870339518,2.023653448885205,-0.6397743965742192,-0.6047500590104136,0.08014613582470656,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],2.561615308005296,1.7395233343479108,-0.47773778448324683,-0.6047500590104136,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccn(C)c2)[n+]2ccn(C)c2)c1.[Br-].[Br-],2.48581437622086,1.9398747960651006,-0.6397743965742192,-0.6047500590104136,0.08014613582470656,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],2.508545197192205,1.6557446815278065,-0.47773778448324683,-0.6047500590104136,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccn(C)c2)[n+]2ccn(C)c2)c1.[Br-].[Br-],2.432744265407769,1.8560961432449958,-0.6397743965742192,-0.6047500590104136,0.08014613582470656,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccccc2)[n+]2ccccc2)c1.[Br-].[Br-],2.4554750863791135,1.5719660287077013,-0.47773778448324683,-0.6047500590104136,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCCCCc1cccc(OCC(CSCCSCC(COc2cccc(CCCCCCCCCCCCCCC)c2)[n+]2ccn(C)c2)[n+]2ccn(C)c2)c1.[Br-].[Br-],0.6357268273950173,0.6578960411841667,-0.18636768992209657,0.09383066194674344,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccc(OCCCCCCCC)cc1)NC(N(C)C)=[N+](C)C.[Cl-],0.7418670490212004,0.825453346824377,-0.18636768992209657,0.09383066194674344,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccc(OCCCCCCCCCC)cc1)NC(N(C)C)=[N+](C)C.[Cl-],0.8480072706473838,0.9930106524645875,-0.18636768992209657,0.09383066194674344,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccc(OCCCCCCCCCCCC)cc1)NC(N(C)C)=[N+](C)C.[Cl-],0.9541474922735669,1.1605679581047978,-0.18636768992209657,0.09383066194674344,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccc(OCCCCCCCCCCCCCC)cc1)NC(N(C)C)=[N+](C)C.[Cl-],0.1506349148049739,0.06959851831794249,-0.3380510499220637,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(N(C)C)=[N+](C)C.[Cl-],0.7418670490211995,0.8254533468243774,-0.18636768992209657,0.09383066194674344,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCCCOc1ccc(C[C@H](NC(N(C)C)=[N+](C)C)C(=O)OCCCCCCCCCC)cc1.[Cl-],-0.15104030839262209,-0.053889626700157345,-0.522766214212381,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Br-],-0.3192173594906995,-0.053889626700157345,-0.522766214212381,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Cl-],-0.45387325982211363,0.020718689089908326,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.3402721229237114,-0.11619208038667962,-0.7382124601061587,0.09383066194674344,-0.8548070346399443,-0.833931254195197,-1.0
CCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],1.1447035057627062,1.284056103122897,-0.0545691474302508,-0.6047500590104136,0.39179719264625684,0.21201642055810097,0.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1cc(OC)c2c(c1)C(=O)c1cc(OCCCCCCCCCC)cc(OC)c1C2=O.[Br-],0.39909625701688944,1.366889803181124,-0.2594978038982454,-0.6047500590104136,-0.23150492099684372,0.7349902579347499,-1.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,0.050487639320370016,0.9489414918424767,-0.07872673564259668,0.09383066194674344,-0.23150492099684372,0.21201642055810097,-1.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C([O-])c1ccccc1O,-0.16596213893706024,0.3579809202836872,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,-1.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],-0.33413919003513787,0.3579809202836872,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,-1.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.11405675615800927,1.9541994208871993,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,-1.0
CCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.F[B-](F)(F)F,0.08795111955643155,1.0315819061085019,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.[Br-],0.8455556108621933,1.9035370671310785,0.28314407553825643,-0.6047500590104136,0.08014613582470656,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.08022593154164544,1.0326127636669138,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],0.8518814984560826,2.7704882737555283,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cl[Fe-](Cl)(Cl)Cl,0.43247742103656084,2.4579021953662386,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,-1.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,0.6525138867575123,2.905122566123956,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,1.163976275740744,2.4062089840517062,0.28314407553825643,-0.6047500590104136,0.08014613582470656,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.23819473333690502,1.5352846805875424,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],0.16308616843624751,1.3506752728352684,-0.714054871893813,-0.6047500590104136,-0.23150492099684372,0.7349902579347499,0.0
CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,0.3148015347729534,0.42805775805656704,-0.714054871893813,-0.6047500590104136,-0.23150492099684372,0.7349902579347499,0.0
CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],1.2797566657815376,2.3036386569897167,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,1.7198295972234408,3.1980793985051577,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,1.4780838354416397,1.4439893580706842,1.0571729223419886,0.09383066194674344,0.7034482494678072,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,1.5831873984549478,0.4584036274323198,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCCCC)c2)cc1.[I-].[I-],-0.21546069598900852,0.039961363513597976,-0.47132862842691015,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCCC[n+]1ccc(C=NO)cc1.[Br-],-0.12831327084687164,0.26561178781014927,-0.6744495742123482,0.09383066194674344,-0.8548070346399443,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],-0.18884429693218235,0.32883771805941586,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,0.21201642055810097,0.0
CCCCCCCCCCCCCC[n+]1cccc2ccccc21.[Br-],-0.3782425821894268,0.08117418965094277,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,0.0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.5350542228018319,-0.06089086761770502,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],1.5043029748110477,1.9994712486607908,-0.21627708485166755,-0.6047500590104136,0.39179719264625684,0.7349902579347499,0.0
CCCCCCCCCCCCCCn1cc[n+](CCCCCCOc2c(F)c(F)c(/N=N/c3ccc(OCCCCCCCCCC)cc3)c(F)c2F)c1.[Br-],0.06098664534491774,1.8704207680670943,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.F[B-](F)(F)F,0.03488100874334002,0.9478032532883965,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.[Br-],0.4667779574756758,0.6491552281367987,-0.9147107576575831,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(N(C)C)=[N+](C)C.[I-],3.5912518829762767,0.9529274744016699,0.7983416200668555,1.4909921038610574,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCNC(=O)[C@H](C(C)C)n1cc[n+](Cc2c(C)c(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)c(C)c(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)c2C)c1.[Br-].[Br-].[Br-],5.704855024454288,3.366989704690786,4.859774511766949,1.4909921038610574,4.443260931326411,1.2579640953113989,0.0
CCCCCCCCCCCCNC(=O)[C@H](C(C)C)n1cc[n+](Cc2cc(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)cc(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4320415505370025,0.7542167942982847,0.7983416200668555,1.4909921038610574,0.7034482494678072,1.2579640953113989,0.0
CCCCCCCCCCCCNC(=O)[C@H](C(C)C)n1cc[n+](Cc2cc(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)cc(C[n+]3ccn([C@H](C(=O)NCCCCCCCCCCCC)C(C)C)c3)c2)c1.[Br-].[Br-].[Br-],6.250167722230904,3.7449922856409734,4.859774511766949,1.4909921038610574,4.443260931326411,2.8268856074413455,0.0
CCCCCCCCCCCCNC(=O)[C@H](Cc1ccccc1)n1cc[n+](Cc2cc(Cn3cc[n+]([C@@H](Cc4ccccc4)C(=O)NCCCCCCCCCCCC)c3)cc(C[n+]3ccn([C@@H](Cc4ccccc4)C(=O)NCCCCCCCCCCCC)c3)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.9773542483136186,1.1322193752484715,0.7983416200668555,1.4909921038610574,0.7034482494678072,2.8268856074413455,0.0
CCCCCCCCCCCCNC(=O)[C@H](Cc1ccccc1)n1cc[n+](Cc2cc(Cn3cc[n+]([C@@H](Cc4ccccc4)C(=O)NCCCCCCCCCCCC)c3)cc(C[n+]3ccn([C@@H](Cc4ccccc4)C(=O)NCCCCCCCCCCCC)c3)c2)c1.[Br-].[Br-].[Br-],-0.1813947319367462,-0.29420829500494405,-0.4867763378960292,-0.6047500590104136,-0.23150492099684372,-0.833931254195197,0.0
CCCCCCCCCCCCOC(=O)C[N+]1(C)CCOCC1.[Br-],0.04972338735029506,-0.019828374874295243,-0.5214515155341581,-0.6047500590104136,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCOC(=O)C[n+]1cccc(C2CCCN2C)c1.[Br-],-0.43298496711525686,-0.18448639363147185,-0.5746968120021857,-0.6047500590104136,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCOC(=O)C[n+]1ccccc1.[Cl-],-0.4216195566295844,-0.3265514509001195,-0.49367850595669943,-0.6047500590104136,-0.23150492099684372,-0.310957416818548,0.0
CCCCCCCCCCCCOC(=O)C[n+]1ccn(C)c1.[Cl-],0.0444946931787904,-0.0979587873222678,-0.3380510499220637,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)NC(N(C)C)=[N+](C)C.[Cl-],1.5599798658587032,1.2060760240688597,2.0029342839885875,1.4909921038610574,1.9500524767540084,0.21201642055810097,0.0
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].CC[NH+](CCO)CCCC(C)[NH2+]c1ccnc2cc(Cl)ccc12,0.004961679142575779,0.5897950137315767,0.1727093865675331,-0.6047500590104136,0.39179719264625684,-0.310957416818548,0.0
CCCCCCCCCCCCOS(=O)(=O)[O-].C[N+]1(Cc2ccccc2)CCOCC1,0.8112512909974823,0.4828220658472034,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.22384420005722436,-1.0225735886203913,1.0698268971198843,3.5867342667325284,0.7034482494678072,-0.833931254195197,0.0
CCCCCCCCCCCC[N+](C)(C)CCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],-0.44641234454989487,-0.2837493860268897,-0.7382124601061587,0.09383066194674344,-0.8548070346399443,-0.833931254195197,-1.0
CCCCCCCCCCCC[N+](C)(C)CCO.[Br-],-0.44027941166132095,0.19042361464347707,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,-1.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],1.0916333949496158,1.237688989193493,0.3069729890810468,0.7924113829039005,0.39179719264625684,0.21201642055810097,-1.0
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.007916534531825994,1.7866421152469896,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,-1.0
CCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.F[B-](F)(F)F,-0.018189102069751727,0.8640246004682914,-1.0706668883617747,-0.6047500590104136,-1.1664580914614946,-0.833931254195197,0.0
CCCCCCCCCCCC[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C.[Br-],0.20866131314677036,0.26050045241635644,-0.714054871893813,-0.6047500590104136,-0.23150492099684372,0.7349902579347499,0.0
CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],1.0674762225291725,1.968524045709298,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[B-](F)(F)F.F[B-](F)(F)F,1.5075491539710755,2.8629647872247346,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,1.2658033921892746,1.108874746790265,1.0571729223419886,0.09383066194674344,0.7034482494678072,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1ccc(C(=O)N/N=C/c2ccc[n+](CCCCCCCCCCCC)c2)cc1.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,1.3709069552025825,0.12328901615189906,-0.26179852658513547,0.09383066194674344,-0.543155977818394,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1ccc(C(=O)NN=Cc2ccc[n+](CCCCCCCCCCCC)c2)cc1.[I-].[I-],-0.3216009176151916,-0.1275959421266122,-0.47132862842691015,0.09383066194674344,-0.543155977818394,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccc(C=NO)cc1.[Br-],-0.2344534924730545,0.09805448216993871,-0.6744495742123482,0.09383066194674344,-0.8548070346399443,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],-0.29498451855836544,0.16128041241920552,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,0.21201642055810097,0.0
CCCCCCCCCCCC[n+]1cccc2ccccc21.[Br-],-0.4843828038156096,-0.08638311598926739,-1.0069040024679639,-0.6047500590104136,-1.1664580914614946,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.4469117567283594,0.6941693415207876,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3562565290111409,0.8353323984258254,0.014123858506895718,-0.6047500590104136,0.08014613582470656,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.47301739332993736,-0.22844817325791522,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],-0.6411944444280148,-0.22844817325791522,-0.9258856964224778,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
CCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],-0.46157253090678174,-0.07317525352211425,-1.0069040024679639,-0.6047500590104136,-0.8548070346399443,-0.310957416818548,0.0
